Id,IsDeleted,MasterRecordId,Name,LastName,FirstName,Salutation,Type,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,PersonContactId,IsPersonAccount,PersonMailingStreet,PersonMailingCity,PersonMailingState,PersonMailingPostalCode,PersonMailingCountry,PersonMailingLatitude,PersonMailingLongitude,PersonMailingGeocodeAccuracy,PersonMailingAddress,PersonOtherStreet,PersonOtherCity,PersonOtherState,PersonOtherPostalCode,PersonOtherCountry,PersonOtherLatitude,PersonOtherLongitude,PersonOtherGeocodeAccuracy,PersonOtherAddress,PersonMobilePhone,PersonHomePhone,PersonOtherPhone,PersonAssistantPhone,PersonEmail,PersonTitle,PersonDepartment,PersonAssistantName,PersonLeadSource,PersonBirthdate,PersonLastCURequestDate,PersonLastCUUpdateDate,PersonEmailBouncedReason,PersonEmailBouncedDate,PersonIndividualId,Jigsaw,JigsawCompanyId,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0018c00002FHQW5AAP,,,Rofin-Sinar Technologies,,,,Corporate,0128c000002iLr7AAE,,6148 Harmon Radial,Pattonberg,MO,,USA,,,,"{""city"":""Pattonberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""6148 Harmon Radial""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQW5AAP,Media,8619000,102,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,1/30/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1931,,,
0018c00002FHQW6AAP,,,iPrint.com,,,,Corporate,0128c000002iLr7AAE,,13417 Tiffany Plains,Bakerside,UT,,USA,,,,"{""city"":""Bakerside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""13417 Tiffany Plains""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQW6AAP,Financial Services,4803000,71,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,2/24/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1912,,,
0018c00002FHQW7AAP,,,Quality Resource Assoc,,,,Corporate,0128c000002iLr7AAE,,111 Nolan Ford,North Ronald,IA,,USA,,,,"{""city"":""North Ronald"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""111 Nolan Ford""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQW7AAP,Banking,8990000,12,,0058c00000BTShUAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1885,,,
0018c00002FHQW8AAP,,,Product Development Consulting,,,,Corporate,0128c000002iLr7AAE,,38035 Velasquez Ridge,East Emily,IN,,USA,,,,"{""city"":""East Emily"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""38035 Velasquez Ridge""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQW8AAP,Electronics,3040000,200,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:01.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1988,,,
0018c00002FHQW9AAP,,,Golden Key International Honour Society,,,,Corporate,0128c000002iLr7AAE,,16144 David Run,Smithtown,IN,,USA,,,,"{""city"":""Smithtown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""16144 David Run""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQW9AAP,Machinery,8232000,20,,0058c00000BTShdAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1883,,,
0018c00002FHQWAAA5,,,Gemco  Ware,,,,Corporate,0128c000002iLr7AAE,,18628 Adam Branch,Tiffanymouth,AK,,USA,,,,"{""city"":""Tiffanymouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""18628 Adam Branch""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWAAA5,Education,8348000,142,,0058c00000BTShSAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1938,,,
0018c00002FHQWBAA5,,,The Surfside Group,,,,Corporate,0128c000002iLr7AAE,,774 Guzman Pines,Alexanderview,UT,,USA,,,,"{""city"":""Alexanderview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""774 Guzman Pines""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWBAA5,Insurance,3251000,23,,0058c00000BTShbAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1942,,,
0018c00002FHQWCAA5,,,Oklahoma Department of Commerce,,,,Corporate,0128c000002iLr7AAE,,6412 Troy Motorway,Port Kathleenstad,ND,,USA,,,,"{""city"":""Port Kathleenstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""6412 Troy Motorway""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWCAA5,Media,3192000,144,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:04.000+0000,3/21/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1902,,,
0018c00002FHQWDAA5,,,Hispanic Outsourcing Solutions,,,,Corporate,0128c000002iLr7AAE,,384 Amy Circles,Ellismouth,MN,,USA,,,,"{""city"":""Ellismouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""384 Amy Circles""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWDAA5,Other,9675000,27,,0058c00000BTShUAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,2000,,,
0018c00002FHQWEAA5,,,Practicorp,,,,Corporate,0128c000002iLr7AAE,,948 Shaw Streets,North Davidtown,MT,,USA,,,,"{""city"":""North Davidtown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""948 Shaw Streets""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWEAA5,Engineering,7360000,189,,0058c00000BTShRAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:29.000+0000,3/28/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1950,,,
0018c00002FHQWFAA5,,,WEFA,,,,Corporate,0128c000002iLr7AAE,,5610 Williams Crescent,Jennifermouth,OR,,USA,,,,"{""city"":""Jennifermouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""5610 Williams Crescent""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWFAA5,Financial Services,2921000,98,,0058c00000BTShbAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:30.000+0000,3/6/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1996,,,
0018c00002FHQWGAA5,,,Crane Aerospace Division / Hydro  Aire,,,,Corporate,0128c000002iLr7AAE,,42636 Cooper Plains,New Heather,NM,,USA,,,,"{""city"":""New Heather"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NM"",""street"":""42636 Cooper Plains""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWGAA5,Engineering,5311000,76,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/15/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1961,,,
0018c00002FHQWHAA5,,,CitySoft,,,,Corporate,0128c000002iLr7AAE,,00617 Williams Lakes,Lake Scott,KS,,USA,,,,"{""city"":""Lake Scott"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""00617 Williams Lakes""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWHAA5,Apparel,5639000,64,,0058c00000BTShdAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,2/23/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1910,,,
0018c00002FHQWIAA5,,,SYNNEX Corporation,,,,Corporate,0128c000002iLr7AAE,,854 Jennifer Forest,Susanfort,MT,,USA,,,,"{""city"":""Susanfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""854 Jennifer Forest""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWIAA5,Technology,9369000,200,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1994,,,
0018c00002FHQWJAA5,,,Healthsense,,,,Corporate,0128c000002iLr7AAE,,123 Cox Island,West John,CA,,USA,,,,"{""city"":""West John"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""123 Cox Island""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWJAA5,Media,8436000,106,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:25.000+0000,3/17/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1910,,,
0018c00002FHQWKAA5,,,Exsell,,,,Corporate,0128c000002iLr7AAE,,786 Carter Fall,West Charlene,ID,,USA,,,,"{""city"":""West Charlene"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""786 Carter Fall""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWKAA5,Consulting,4128000,243,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1958,,,
0018c00002FHQWLAA5,,,HostCircle,,,,Corporate,0128c000002iLr7AAE,,981 Cardenas Place,New Davidhaven,MN,,USA,,,,"{""city"":""New Davidhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""981 Cardenas Place""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWLAA5,Healthcare & Life Sciences,5225000,25,,0058c00000BTShUAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:30.000+0000,3/7/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1907,,,
0018c00002FHQWMAA5,,,Exacta Corporation,,,,Corporate,0128c000002iLr7AAE,,31988 Marshall Road,Travismouth,MO,,USA,,,,"{""city"":""Travismouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""31988 Marshall Road""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWMAA5,Machinery,7790000,23,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,3/21/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1974,,,
0018c00002FHQWNAA5,,,Semprio,,,,Corporate,0128c000002iLr7AAE,,7159 Mary Hollow,Jasonland,KS,,USA,,,,"{""city"":""Jasonland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""7159 Mary Hollow""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWNAA5,Telecommunications,7866000,33,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,2008,,,
0018c00002FHQWOAA5,,,Warrior Solutions,,,,Corporate,0128c000002iLr7AAE,,47071 Zhang Plain,North Meredith,HI,,USA,,,,"{""city"":""North Meredith"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""47071 Zhang Plain""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWOAA5,Financial Services,4209000,215,,0058c00000BTShRAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1997,,,
0018c00002FHQWPAA5,,,AdExchange.com,,,,Corporate,0128c000002iLr7AAE,,27599 Cunningham Tunnel,Marvinbury,MN,,USA,,,,"{""city"":""Marvinbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""27599 Cunningham Tunnel""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWPAA5,Financial Services,4283000,149,,0058c00000BTSheAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:56.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:43.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1919,,,
0018c00002FHQWQAA5,,,B2B-ERP,,,,Corporate,0128c000002iLr7AAE,,376 Swanson Flats,Lake Jonathanton,WA,,USA,,,,"{""city"":""Lake Jonathanton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""376 Swanson Flats""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWQAA5,Other,9914000,6,,0058c00000BTShQAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1966,,,
0018c00002FHQWRAA5,,,Hablador,,,,Corporate,0128c000002iLr7AAE,,5914 George Ports,Port Zacharyville,HI,,USA,,,,"{""city"":""Port Zacharyville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""5914 George Ports""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWRAA5,Shipping,2251000,52,,0058c00000BTShbAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/24/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1961,,,
0018c00002FHQWSAA5,,,Enwisen,,,,Corporate,0128c000002iLr7AAE,,55360 Elizabeth Stravenue,Johnsonbury,WA,,USA,,,,"{""city"":""Johnsonbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""55360 Elizabeth Stravenue""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWSAA5,Biotechnology,3049000,148,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:23.000+0000,3/18/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1942,,,
0018c00002FHQWTAA5,,,Hoffmann Optimization,,,,Corporate,0128c000002iLr7AAE,,519 Atkins Gateway,Loveview,OR,,USA,,,,"{""city"":""Loveview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""519 Atkins Gateway""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWTAA5,Banking,6284000,105,,0058c00000BTShSAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:56.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,1/24/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1981,,,
0018c00002FHQWUAA5,,,Occidental Chemical Corp.,,,,Corporate,0128c000002iLr7AAE,,98669 Morrow Junction,Alexanderside,UT,,USA,,,,"{""city"":""Alexanderside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""98669 Morrow Junction""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWUAA5,Chemicals,3022000,114,,0058c00000BTShPAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,2/20/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1898,,,
0018c00002FHQWVAA5,,,Third Wave Technologies,,,,Corporate,0128c000002iLr7AAE,,23856 Jones Mountain,Medinamouth,OR,,USA,,,,"{""city"":""Medinamouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""23856 Jones Mountain""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWVAA5,Shipping,9810000,92,,0058c00000BTShRAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:56.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:56.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1892,,,
0018c00002FHQWWAA5,,,Koch Industries,,,,Corporate,0128c000002iLr7AAE,,7209 Jessica Pine,Lake Laura,MI,,USA,,,,"{""city"":""Lake Laura"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""7209 Jessica Pine""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWWAA5,Technology,2506000,202,,0058c00000BTShaAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1947,,,
0018c00002FHQWXAA5,,,Black & White Software,,,,Corporate,0128c000002iLr7AAE,,86226 Christine Junction,Lake Johnchester,WY,,USA,,,,"{""city"":""Lake Johnchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WY"",""street"":""86226 Christine Junction""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWXAA5,Machinery,7872000,126,,0058c00000BTShSAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1929,,,
0018c00002FHQWYAA5,,,Lightbulb Press,,,,Corporate,0128c000002iLr7AAE,,41897 Young Rapids,Jonesfurt,ID,,USA,,,,"{""city"":""Jonesfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""41897 Young Rapids""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWYAA5,Utilities,4715000,119,,0058c00000BTShcAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:46.000+0000,2/3/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,2007,,,
0018c00002FHQWZAA5,,,Thrivent Financial for Lutherans,,,,Corporate,0128c000002iLr7AAE,,278 Allen Neck,East Bethany,WY,,USA,,,,"{""city"":""East Bethany"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WY"",""street"":""278 Allen Neck""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWZAA5,Chemicals,6398000,160,,0058c00000BTShRAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1949,,,
0018c00002FHQWaAAP,,,Vicarious Visions,,,,Corporate,0128c000002iLr7AAE,,072 Bass Cliff,Brandiside,HI,,USA,,,,"{""city"":""Brandiside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""072 Bass Cliff""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWaAAP,Education,7255000,144,,0058c00000BTShRAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1939,,,
0018c00002FHQWbAAP,,,Strategic America,,,,Corporate,0128c000002iLr7AAE,,503 Oconnor Oval,Gonzalezhaven,MI,,USA,,,,"{""city"":""Gonzalezhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""503 Oconnor Oval""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWbAAP,Agriculture,6560000,173,,0058c00000BTShfAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:31.000+0000,2/7/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1907,,,
0018c00002FHQWcAAP,,,Tri-Coastal Design Group,,,,Corporate,0128c000002iLr7AAE,,615 Herrera Villages,Chelseastad,MI,,USA,,,,"{""city"":""Chelseastad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""615 Herrera Villages""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWcAAP,Not For Profit,7950000,194,,0058c00000BTSheAAH,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,2/2/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1937,,,
0018c00002FHQWdAAP,,,Rex Wyon Inc,,,,Corporate,0128c000002iLr7AAE,,30969 Melanie Villages,Richardsonbury,OR,,USA,,,,"{""city"":""Richardsonbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""30969 Melanie Villages""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHQWdAAP,Utilities,3152000,20,,0058c00000BTShSAAX,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:00.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2/24/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1935,,,
