Id,WhoId,WhatId,WhoCount,WhatCount,Subject,Location,IsAllDayEvent,ActivityDateTime,sfdx shane:org:create -f config/project-scratch-def.json -d 1 -s --userprefix einstein -o discovery.demo,DurationInMinutes,StartDateTime,EndDateTime,Description,AccountId,OwnerId,Type,IsPrivate,ShowAs,IsDeleted,IsChild,IsGroupEvent,GroupEventType,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateTime,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,ReminderDateTime,IsReminderSet,EventSubtype
00U8c00000gS9FyEAK,,0068c00000odXGMAA2,0,1,Executive Lunch Meeting,,,2022-03-18T04:00:00.000+0000,03/17/22,50,2022-03-18T04:00:00.000+0000,2022-03-18T04:50:00.000+0000,,0018c00002FHQVqAAP,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9FzEAK,,0068c00000odXINAA2,0,1,Account Strategy Meeting,,,2022-03-18T04:00:00.000+0000,03/17/22,35,2022-03-18T04:00:00.000+0000,2022-03-18T04:35:00.000+0000,,0018c00002FHQXJAA5,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G0EAK,,0068c00000odYCpAAM,0,1,Discovery Meeting,,,2022-03-13T05:00:00.000+0000,03/12/22,58,2022-03-13T05:00:00.000+0000,2022-03-13T05:58:00.000+0000,,0018c00002FHRCpAAP,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G1EAK,,0068c00000odXxrAAE,0,1,Team Best Practices Sharing,,,2022-03-14T04:00:00.000+0000,03/13/22,38,2022-03-14T04:00:00.000+0000,2022-03-14T04:38:00.000+0000,,0018c00002FHR28AAH,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G2EAK,,0068c00000odXRlAAM,0,1,Team Best Practices Sharing,,,2022-03-19T04:00:00.000+0000,03/18/22,19,2022-03-19T04:00:00.000+0000,2022-03-19T04:19:00.000+0000,,0018c00002FHQeIAAX,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G3EAK,,0068c00000odYAAAA2,0,1,Follow up Meeting,,,2022-03-22T04:00:00.000+0000,03/21/22,61,2022-03-22T04:00:00.000+0000,2022-03-22T05:01:00.000+0000,,0018c00002FHRAjAAP,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G4EAK,,0068c00000odXrzAAE,0,1,Discovery Meeting,,,2022-03-23T04:00:00.000+0000,03/22/22,38,2022-03-23T04:00:00.000+0000,2022-03-23T04:38:00.000+0000,,0018c00002FHQxrAAH,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G5EAK,,0068c00000odXQwAAM,0,1,Account Strategy Meeting,,,2022-03-23T04:00:00.000+0000,03/22/22,71,2022-03-23T04:00:00.000+0000,2022-03-23T05:11:00.000+0000,,0018c00002FHQdeAAH,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G6EAK,,0068c00000odYDqAAM,0,1,Discovery Call with Customer,,,2022-03-25T04:00:00.000+0000,03/24/22,51,2022-03-25T04:00:00.000+0000,2022-03-25T04:51:00.000+0000,,0018c00002FHRDZAA5,0058c00000BTShQAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G7EAK,,0068c00000odYArAAM,0,1,Executive Lunch Meeting,,,2022-03-16T04:00:00.000+0000,03/15/22,64,2022-03-16T04:00:00.000+0000,2022-03-16T05:04:00.000+0000,,0018c00002FHRBIAA5,0058c00000BTShSAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G8EAK,,0068c00000odXfkAAE,0,1,Team Best Practices Sharing,,,2022-03-23T04:00:00.000+0000,03/22/22,16,2022-03-23T04:00:00.000+0000,2022-03-23T04:16:00.000+0000,,0018c00002FHQoRAAX,0058c00000BTShbAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9G9EAK,,0068c00000odXL2AAM,0,1,Team Best Practices Sharing,,,2022-03-18T04:00:00.000+0000,03/17/22,35,2022-03-18T04:00:00.000+0000,2022-03-18T04:35:00.000+0000,,0018c00002FHQZHAA5,0058c00000BTShQAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GAEA0,,0068c00000odY1OAAU,0,1,Discovery Meeting with CIO,,,2022-03-24T04:00:00.000+0000,03/23/22,43,2022-03-24T04:00:00.000+0000,2022-03-24T04:43:00.000+0000,,0018c00002FHR4eAAH,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GBEA0,,0068c00000odYCVAA2,0,1,Discovery Meeting,,,2022-03-23T04:00:00.000+0000,03/22/22,27,2022-03-23T04:00:00.000+0000,2022-03-23T04:27:00.000+0000,,0018c00002FHRCYAA5,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GCEA0,,0068c00000odXxIAAU,0,1,Account Strategy Meeting,,,2022-03-20T04:00:00.000+0000,03/19/22,18,2022-03-20T04:00:00.000+0000,2022-03-20T04:18:00.000+0000,,0018c00002FHR1gAAH,0058c00000BTShYAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GDEA0,,0068c00000odXtuAAE,0,1,Discovery Call with Customer,,,2022-03-25T04:00:00.000+0000,03/24/22,6,2022-03-25T04:00:00.000+0000,2022-03-25T04:06:00.000+0000,,0018c00002FHQzHAAX,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GEEA0,,0068c00000odYAZAA2,0,1,Executive Lunch Meeting,,,2022-03-24T04:00:00.000+0000,03/23/22,52,2022-03-24T04:00:00.000+0000,2022-03-24T04:52:00.000+0000,,0018c00002FHRB4AAP,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GFEA0,,0068c00000odXeGAAU,0,1,Team Best Practices Sharing,,,2022-03-20T04:00:00.000+0000,03/19/22,49,2022-03-20T04:00:00.000+0000,2022-03-20T04:49:00.000+0000,,0018c00002FHQnPAAX,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GGEA0,,0068c00000odXxDAAU,0,1,Team Best Practices Sharing,,,2022-03-16T04:00:00.000+0000,03/15/22,49,2022-03-16T04:00:00.000+0000,2022-03-16T04:49:00.000+0000,,0018c00002FHR1bAAH,0058c00000BTShZAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GHEA0,,0068c00000odXxFAAU,0,1,Discovery Meeting with CIO,,,2022-03-24T04:00:00.000+0000,03/23/22,33,2022-03-24T04:00:00.000+0000,2022-03-24T04:33:00.000+0000,,0018c00002FHR1dAAH,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GIEA0,,0068c00000odY85AAE,0,1,Lunch Meeting,,,2022-03-02T05:00:00.000+0000,03/01/22,51,2022-03-02T05:00:00.000+0000,2022-03-02T05:51:00.000+0000,,0018c00002FHR9PAAX,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GJEA0,,0068c00000odYHDAA2,0,1,Prospecting First Call,,,2022-02-10T05:00:00.000+0000,02/09/22,67,2022-02-10T05:00:00.000+0000,2022-02-10T06:07:00.000+0000,,0018c00002FHRGBAA5,0058c00000BTShWAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GKEA0,,0068c00000odY8xAAE,0,1,Prospecting First Call,,,2022-02-04T05:00:00.000+0000,02/03/22,30,2022-02-04T05:00:00.000+0000,2022-02-04T05:30:00.000+0000,,0018c00002FHRA1AAP,0058c00000BTShRAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GLEA0,,0068c00000odXHUAA2,0,1,Account Health Check,,,2022-02-15T05:00:00.000+0000,02/14/22,16,2022-02-15T05:00:00.000+0000,2022-02-15T05:16:00.000+0000,,0018c00002FHQWhAAP,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GMEA0,,0068c00000odXlLAAU,0,1,Account Planning Meeting,,,2022-03-05T05:00:00.000+0000,03/04/22,67,2022-03-05T05:00:00.000+0000,2022-03-05T06:07:00.000+0000,,0018c00002FHQsrAAH,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GNEA0,,0068c00000odXbmAAE,0,1,Account Review,,,2022-02-14T05:00:00.000+0000,02/13/22,42,2022-02-14T05:00:00.000+0000,2022-02-14T05:42:00.000+0000,,0018c00002FHQlVAAX,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GOEA0,,0068c00000odYJJAA2,0,1,Account Review Call,,,2022-02-06T05:00:00.000+0000,02/05/22,19,2022-02-06T05:00:00.000+0000,2022-02-06T05:19:00.000+0000,,0018c00002FHRHlAAP,0058c00000BTShYAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GPEA0,,0068c00000odXeMAAU,0,1,Approve Ad Designs,,,2022-02-02T05:00:00.000+0000,02/01/22,54,2022-02-02T05:00:00.000+0000,2022-02-02T05:54:00.000+0000,,0018c00002FHQnUAAX,0058c00000BTShbAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GQEA0,,0068c00000odXaJAAU,0,1,Approve Menus for Executive Lunch,,,2022-02-05T05:00:00.000+0000,02/04/22,56,2022-02-05T05:00:00.000+0000,2022-02-05T05:56:00.000+0000,,0018c00002FHQkRAAX,0058c00000BTShQAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GREA0,,0068c00000odY6aAAE,0,1,Arrange Travel for Guest Speaker,,,2022-02-15T05:00:00.000+0000,02/14/22,21,2022-02-15T05:00:00.000+0000,2022-02-15T05:21:00.000+0000,,0018c00002FHR8HAAX,0058c00000BTShYAAX,Prep,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GSEA0,,0068c00000odXUiAAM,0,1,Assess RFO Response,,,2022-02-22T05:00:00.000+0000,02/21/22,68,2022-02-22T05:00:00.000+0000,2022-02-22T06:08:00.000+0000,,0018c00002FHQgMAAX,0058c00000BTShbAAH,Other,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GTEA0,,0068c00000odXGhAAM,0,1,Build Slides for Presentation,,,2022-02-08T05:00:00.000+0000,02/07/22,37,2022-02-08T05:00:00.000+0000,2022-02-08T05:37:00.000+0000,,0018c00002FHQW4AAP,0058c00000BTShPAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GUEA0,,0068c00000odXsJAAU,0,1,Call Customer for Update,,,2022-02-08T05:00:00.000+0000,02/07/22,25,2022-02-08T05:00:00.000+0000,2022-02-08T05:25:00.000+0000,,0018c00002FHQy7AAH,0058c00000BTShXAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GVEA0,,0068c00000odXgkAAE,0,1,Call with Decision Maker,,,2022-02-14T05:00:00.000+0000,02/13/22,35,2022-02-14T05:00:00.000+0000,2022-02-14T05:35:00.000+0000,,0018c00002FHQpCAAX,0058c00000BTShPAAX,Prep,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GWEA0,,0068c00000odXiNAAU,0,1,Call with Director of Operations,,,2022-02-19T05:00:00.000+0000,02/18/22,57,2022-02-19T05:00:00.000+0000,2022-02-19T05:57:00.000+0000,,0018c00002FHQqTAAX,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GXEA0,,0068c00000odXOpAAM,0,1,Call with Director of Sales,,,2022-02-14T05:00:00.000+0000,02/13/22,65,2022-02-14T05:00:00.000+0000,2022-02-14T06:05:00.000+0000,,0018c00002FHQcBAAX,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GYEA0,,0068c00000odXOVAA2,0,1,Channel Account Planning,,,2022-03-21T04:00:00.000+0000,03/20/22,21,2022-03-21T04:00:00.000+0000,2022-03-21T04:21:00.000+0000,,0018c00002FHQbvAAH,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GZEA0,,0068c00000odY4zAAE,0,1,Check in with Customer,,,2022-03-13T05:00:00.000+0000,03/12/22,61,2022-03-13T05:00:00.000+0000,2022-03-13T06:01:00.000+0000,,0018c00002FHR78AAH,0058c00000BTShWAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GaEAK,,0068c00000odXv0AAE,0,1,Cold Call to Director of Operations,,,2022-03-04T05:00:00.000+0000,03/03/22,15,2022-03-04T05:00:00.000+0000,2022-03-04T05:15:00.000+0000,,0018c00002FHR00AAH,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GbEAK,,0068c00000odXiJAAU,0,1,Cold Call with Prospect,,,2022-03-07T05:00:00.000+0000,03/06/22,18,2022-03-07T05:00:00.000+0000,2022-03-07T05:18:00.000+0000,,0018c00002FHQqQAAX,0058c00000BTShQAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GcEAK,,0068c00000odYATAA2,0,1,Competitive Research,,,2022-02-18T05:00:00.000+0000,02/17/22,15,2022-02-18T05:00:00.000+0000,2022-02-18T05:15:00.000+0000,,0018c00002FHRB0AAP,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GdEAK,,0068c00000odY1TAAU,0,1,Conference Call,,,2022-02-04T05:00:00.000+0000,02/03/22,10,2022-02-04T05:00:00.000+0000,2022-02-04T05:10:00.000+0000,,0018c00002FHR4gAAH,0058c00000BTShYAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GeEAK,,0068c00000odYHqAAM,0,1,Conference Call - Marketing Team,,,2022-03-20T04:00:00.000+0000,03/19/22,51,2022-03-20T04:00:00.000+0000,2022-03-20T04:51:00.000+0000,,0018c00002FHRGdAAP,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GfEAK,,0068c00000odXINAA2,0,1,Conference Call with Board of Directors,,,2022-03-10T05:00:00.000+0000,03/09/22,70,2022-03-10T05:00:00.000+0000,2022-03-10T06:10:00.000+0000,,0018c00002FHQXJAA5,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GgEAK,,0068c00000odXvhAAE,0,1,Conference Call with Key Stakeholders,,,2022-03-19T04:00:00.000+0000,03/18/22,24,2022-03-19T04:00:00.000+0000,2022-03-19T04:24:00.000+0000,,0018c00002FHR0XAAX,0058c00000BTShXAAX,Prep,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GhEAK,,0068c00000odYHIAA2,0,1,Customer Meeting,,,2022-02-10T05:00:00.000+0000,02/09/22,10,2022-02-10T05:00:00.000+0000,2022-02-10T05:10:00.000+0000,,0018c00002FHRGFAA5,0058c00000BTShZAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GiEAK,,0068c00000odXw1AAE,0,1,Deal Discussion with Team,,,2022-02-18T05:00:00.000+0000,02/17/22,68,2022-02-18T05:00:00.000+0000,2022-02-18T06:08:00.000+0000,,0018c00002FHR0oAAH,0058c00000BTShTAAX,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GjEAK,,0068c00000odXxsAAE,0,1,Define Customer Journey,,,2022-02-15T05:00:00.000+0000,02/14/22,15,2022-02-15T05:00:00.000+0000,2022-02-15T05:15:00.000+0000,,0018c00002FHR29AAH,0058c00000BTShaAAH,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GkEAK,,0068c00000odXJhAAM,0,1,Demo for the Sales Team,,,2022-03-01T05:00:00.000+0000,02/28/22,7,2022-03-01T05:00:00.000+0000,2022-03-01T05:07:00.000+0000,,0018c00002FHQYDAA5,0058c00000BTShaAAH,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GlEAK,,0068c00000odYAjAAM,0,1,Demo to the Marketing Team,,,2022-02-13T05:00:00.000+0000,02/12/22,67,2022-02-13T05:00:00.000+0000,2022-02-13T06:07:00.000+0000,,0018c00002FHRBCAA5,0058c00000BTShfAAH,Prep,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GmEAK,,0068c00000odXd8AAE,0,1,Demonstration to Project Team,,,2022-02-12T05:00:00.000+0000,02/11/22,32,2022-02-12T05:00:00.000+0000,2022-02-12T05:32:00.000+0000,,0018c00002FHQmWAAX,0058c00000BTShSAAX,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GnEAK,,0068c00000odXqQAAU,0,1,Develop Content for Webinar,,,2022-02-13T05:00:00.000+0000,02/12/22,18,2022-02-13T05:00:00.000+0000,2022-02-13T05:18:00.000+0000,,0018c00002FHQwjAAH,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GoEAK,,0068c00000odYBQAA2,0,1,Develop Outbound Call Script and Offers,,,2022-02-20T05:00:00.000+0000,02/19/22,44,2022-02-20T05:00:00.000+0000,2022-02-20T05:44:00.000+0000,,0018c00002FHRBgAAP,0058c00000BTShcAAH,Meeting,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9GpEAK,,0068c00000odXd6AAE,0,1,Discovery Call with Customer,,,2022-02-23T05:00:00.000+0000,02/22/22,16,2022-02-23T05:00:00.000+0000,2022-02-23T05:16:00.000+0000,,0018c00002FHQmVAAX,0058c00000BTShdAAH,Call,,Busy,,,,,2022-03-30T02:59:20.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:21.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:22.000+0000,,,,,,,,,,,,,,,Event
