Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype
00T3F00000NRjdnUAD,,0063F00000S5zSkQAJ,Email: Proposed Solution for Case: 00001169,2022-03-13,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUykzQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdoUAD,,0063F00000S5zxCQAR,Follow-up Call,2022-04-16,Not Started,Normal,,0053F00000D3CCPQA3,,,0013F00000oUz7FQAS,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdpUAD,,0063F00000S5zO2QAJ,Review Case,2022-04-16,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyhSQAS,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdqUAD,,0063F00000S60CGQAZ,Email: Proposed Solution for Case: 00001198,2022-03-13,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzIvQAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdrUAD,,0063F00000S5z0HQAR,Email: Case Confirmation: Case # 00001203,2022-03-13,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyXfQAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdsUAD,,0063F00000S5zoaQAB,Email: Proposed Solution for Case: 00001164,2022-03-13,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz1DQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdtUAD,,0063F00000S5zUvQAJ,Call with Director of Operations,2022-03-13,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUymqQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjduUAD,,0063F00000S5zbEQAR,Lead Qualification Call,2022-02-05,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyrdQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdvUAD,,0063F00000S601LQAR,Discovery Call,2022-03-07,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzAPQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdwUAD,,0063F00000S5zrzQAB,Closing Call,2022-03-12,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz3XQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdxUAD,,0063F00000S5zavQAB,Mass Email: Visit our booth at TradeWorld!,2022-03-19,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUyrQQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdyUAD,,0063F00000S5zbpQAB,Email: Quote,2022-03-15,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUys4QAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjdzUAD,,0063F00000S5za9QAB,Mass Email: New Product Launch!,2022-03-08,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyqiQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje0UAD,,0063F00000S603uQAB,Email: Case Confirmation: Case # 00001198,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzCRQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje1UAD,,0063F00000S608lQAB,Email: Case Confirmation: Case # 00001198,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzGEQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje2UAD,,0063F00000S5zrFQAR,Email: Case Confirmation: Case # 00001182,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz32QAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje3UAD,,0063F00000S5z1jQAB,Email: Customer Support Follow-Up Survey,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyR6QAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje4UAD,,0063F00000S5zyIQAR,Email: Case Confirmation: Case # 00001296,2022-03-01,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz89QAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje5UAD,,0063F00000S5zYLQAZ,Mass Email: An Invitation to Customer Success Day!,2021-12-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUypFQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje6UAD,,0063F00000S5z1LQAR,Mass Email: An Invitation to Customer Success Day!,2022-02-05,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyQpQAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje7UAD,,0063F00000S5zVoQAJ,Mass Email: An Invitation to Customer Success Day!,2022-01-25,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUynTQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje8UAD,,0063F00000S6015QAB,Mass Email: TCO Whitepaper,2022-02-07,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzABQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRje9UAD,,0063F00000S5zfvQAB,Mass Email: An Invitation to Customer Success Day !,2022-01-31,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyuxQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeAUAT,,0063F00000S6098QAB,Call with Director of Operations,2022-03-13,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzGVQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeBUAT,,0063F00000S5zGHQAZ,Email: Case Confirmation: Case # 00001164,2022-03-13,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyblQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeCUAT,,0063F00000S5zfKQAR,Mass Email: TCO Whitepaper,2022-02-06,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyuZQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeDUAT,,0063F00000S5z9NQAR,Mass Email: TCO Whitepaper,2022-02-04,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyWnQAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeEUAT,,0063F00000S60CWQAZ,Mass Email: TCO Whitepaper,2022-02-05,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzJ9QAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeFUAT,,0063F00000S606bQAB,Mass Email: TCO Whitepaper,2022-02-03,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzEVQA0,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeGUAT,,0063F00000S5z0DQAR,Left Voicemail: Introduction,2022-03-22,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyr2QAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeHUAT,,0063F00000S5zpSQAR,Call - Meeting with VP of Technology,2022-03-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz1pQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeIUAT,,0063F00000S5zLwQAJ,Discovery Call,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyfsQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeJUAT,,0063F00000S5zeSQAR,Discovery Call,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUytwQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeKUAT,,0063F00000S5zyWQAR,Email: Prospect Success Day,2022-03-22,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUz8HQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeLUAT,,0063F00000S5zsaQAB,Email: Discovery Call,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz3xQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeMUAT,,0063F00000S5zMEQAZ,You Have a New Lead!,2022-04-26,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyg8QAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeNUAT,,0063F00000S5zNEQAZ,Email: Prospect Success Day,2022-03-22,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUygqQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeOUAT,,0063F00000S5zUzQAJ,Inbound Call,2022-01-24,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUymuQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjePUAT,,0063F00000S5zONQAZ,Agree on Next Steps,2021-12-27,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyhiQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeQUAT,,0063F00000S5zpaQAB,Finalize List of Target Companies to Engage,2022-02-20,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz1tQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeRUAT,,0063F00000S5zGUQAZ,Generate Quote with T&C's,2022-01-24,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUybtQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeSUAT,,0063F00000S5zJQQAZ,Review Marketing Strategy,2022-05-05,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUye1QAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeTUAT,,0063F00000S5zq9QAB,Identify Keywords That Drive Traffic,2022-03-02,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz2GQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeUUAT,,0063F00000S5z7OQAR,Qualification Notes from Meeting,2022-04-26,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyVKQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeVUAT,,0063F00000S5zySQAR,Follow Up with Customer,2022-05-17,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz8EQAS,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeWUAT,,0063F00000S5zsWQAR,Follow Up with Customer,2022-02-24,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz3wQAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeXUAT,,0063F00000S5zDwQAJ,Internal Deal Discussion,2022-02-23,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUya2QAC,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeYUAT,,0063F00000S5zYgQAJ,Quick Call with VP of Operations,2022-02-22,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUypWQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeZUAT,,0063F00000S5zCTQAZ,Introductory Call with Director of Finance,2022-02-19,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyZ4QAK,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeaUAD,,0063F00000S5zynQAB,Work on RFP,2022-02-18,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz8TQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjebUAD,,0063F00000S5zSXQAZ,Product Demo For Executive Team,2022-04-13,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUykpQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjecUAD,,0063F00000S5zZRQAZ,Call Connect with CIO,2022-04-24,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyq2QAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjedUAD,,0063F00000S60GKQAZ,Request Needs Document,2022-04-23,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzMFQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeeUAD,,0063F00000S60BaQAJ,Sales Presentation Follow-Up,2022-05-02,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzINQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjefUAD,,0063F00000S608eQAB,Sales Presentation to Project Team,2022-05-03,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzG8QAK,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjegUAD,,0063F00000S5zxaQAB,Finalize Board Presentation,2022-04-09,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz7ZQAS,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjehUAD,,0063F00000S5zX3QAJ,Review Product Roadmap,2022-02-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyoLQAS,1,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeiUAD,,0063F00000S60G5QAJ,Update with Customer,2022-04-21,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzM1QAK,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjejUAD,,0063F00000S6076QAB,Call Follow-Up and Thank You,2022-04-11,Not Started,Normal,,0053F00000D3CCQQA3,,,0013F00000oUzErQAK,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjekUAD,,0063F00000S5zJSQAZ,Follow Up To My Message,2022-04-22,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUye3QAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjelUAD,,0063F00000S5zTYQAZ,Deal Discussion,2022-05-02,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUylfQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjemUAD,,0063F00000S5zDIQAZ,Travel Time,2022-04-24,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyZdQAK,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjenUAD,,0063F00000S5zMxQAJ,Prep Sales Presentation,2022-05-02,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUygcQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeoUAD,,0063F00000S5z2QQAR,Negotiate Terms of Contract,2022-05-09,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyRfQAK,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjepUAD,,0063F00000S5zPxQAJ,Demonstration for Key Stakeholders,2022-04-13,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyixQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeqUAD,,0063F00000S5z3aQAB,Request Requirements List from Prospect,2022-04-11,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUySPQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjerUAD,,0063F00000S60GhQAJ,Qualification Call with Stakeholders,2022-04-17,Not Started,Normal,,0053F00000D3CCPQA3,,,0013F00000oUzMZQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjesUAD,,0063F00000S5zIuQAJ,Manager Deal Update,2022-04-13,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUydcQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjetUAD,,0063F00000S602mQAB,Cold Call,2022-04-23,Not Started,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzBZQA0,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRjeuUAD,,0063F00000S5ziYQAR,Send Revised Pricing to Customer,2022-04-27,Not Started,Normal,,0053F00000D3CCNQA3,,,0013F00000oUywtQAC,,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:38.000+0000,,,,,,,,,,,,,,,,,,,,Task
