Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsCustomerPortal,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,Contract__c,Maintenance__c,Tenure__c,Insurance__c,Payment_Method__c,Points__c,Monthly_Charges__c,Gender__c,Age__c
0013F00000oUyR2QAK,,,The Stop & Shop Supermarket Company,Corporate,,81504 Navarro Knoll,Lake Richard,AK,,USA,,,,"{""city"":""Lake Richard"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""81504 Navarro Knoll""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR2QAK,Shipping,3886000,155,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-12,,,,,,Partner,,,,,,,,,,
0013F00000oUyR3QAK,,,Rofin-Sinar Technologies,Corporate,,6148 Harmon Radial,Pattonberg,MO,,USA,,,,"{""city"":""Pattonberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""6148 Harmon Radial""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR3QAK,Media,8619000,102,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-01-30,,,,,,Social Media,,,,,,,,,,
0013F00000oUyR4QAK,,,iPrint.com,Corporate,,13417 Tiffany Plains,Bakerside,UT,,USA,,,,"{""city"":""Bakerside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""13417 Tiffany Plains""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR4QAK,Financial Services,4803000,71,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-24,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyR5QAK,,,Quality Resource Assoc,Corporate,,111 Nolan Ford,North Ronald,IA,,USA,,,,"{""city"":""North Ronald"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""111 Nolan Ford""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR5QAK,Banking,8990000,12,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUyR6QAK,,,Product Development Consulting,Corporate,,38035 Velasquez Ridge,East Emily,IN,,USA,,,,"{""city"":""East Emily"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""38035 Velasquez Ridge""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR6QAK,Electronics,3040000,200,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-22,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUyR7QAK,,,Golden Key International Honour Society,Corporate,,16144 David Run,Smithtown,IN,,USA,,,,"{""city"":""Smithtown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""16144 David Run""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR7QAK,Machinery,8232000,20,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUyR8QAK,,,Gemco  Ware,Corporate,,18628 Adam Branch,Tiffanymouth,AK,,USA,,,,"{""city"":""Tiffanymouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""18628 Adam Branch""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR8QAK,Education,8348000,142,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyR9QAK,,,The Surfside Group,Corporate,,774 Guzman Pines,Alexanderview,UT,,USA,,,,"{""city"":""Alexanderview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""774 Guzman Pines""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyR9QAK,Insurance,3251000,23,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUyRAQA0,,,Oklahoma Department of Commerce,Corporate,,6412 Troy Motorway,Port Kathleenstad,ND,,USA,,,,"{""city"":""Port Kathleenstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""6412 Troy Motorway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRAQA0,Media,3192000,144,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-21,,,,,,Referral,,,,,,,,,,
0013F00000oUyRBQA0,,,Hispanic Outsourcing Solutions,Corporate,,384 Amy Circles,Ellismouth,MN,,USA,,,,"{""city"":""Ellismouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""384 Amy Circles""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRBQA0,Other,9675000,27,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUyRCQA0,,,Practicorp,Corporate,,948 Shaw Streets,North Davidtown,MT,,USA,,,,"{""city"":""North Davidtown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""948 Shaw Streets""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRCQA0,Engineering,7360000,189,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-28,,,,,,Referral,,,,,,,,,,
0013F00000oUyRDQA0,,,WEFA,Corporate,,5610 Williams Crescent,Jennifermouth,OR,,USA,,,,"{""city"":""Jennifermouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""5610 Williams Crescent""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRDQA0,Financial Services,2921000,98,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-06,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyREQA0,,,Crane Aerospace Division / Hydro  Aire,Corporate,,42636 Cooper Plains,New Heather,NM,,USA,,,,"{""city"":""New Heather"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NM"",""street"":""42636 Cooper Plains""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyREQA0,Engineering,5311000,76,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-15,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyRFQA0,,,CitySoft,Corporate,,00617 Williams Lakes,Lake Scott,KS,,USA,,,,"{""city"":""Lake Scott"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""00617 Williams Lakes""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRFQA0,Apparel,5639000,64,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-23,,,,,,Partner,,,,,,,,,,
0013F00000oUyRGQA0,,,SYNNEX Corporation,Corporate,,854 Jennifer Forest,Susanfort,MT,,USA,,,,"{""city"":""Susanfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""854 Jennifer Forest""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRGQA0,Technology,9369000,200,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUyRHQA0,,,Healthsense,Corporate,,123 Cox Island,West John,CA,,USA,,,,"{""city"":""West John"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""123 Cox Island""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRHQA0,Media,8436000,106,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-17,,,,,,Cold Call,,,,,,,,,,
0013F00000oUyRIQA0,,,Exsell,Corporate,,786 Carter Fall,West Charlene,ID,,USA,,,,"{""city"":""West Charlene"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""786 Carter Fall""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRIQA0,Consulting,4128000,243,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUyRJQA0,,,HostCircle,Corporate,,981 Cardenas Place,New Davidhaven,MN,,USA,,,,"{""city"":""New Davidhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""981 Cardenas Place""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRJQA0,Healthcare & Life Sciences,5225000,25,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-07,,,,,,Referral,,,,,,,,,,
0013F00000oUyRKQA0,,,Exacta Corporation,Corporate,,31988 Marshall Road,Travismouth,MO,,USA,,,,"{""city"":""Travismouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""31988 Marshall Road""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRKQA0,Machinery,7790000,23,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-21,,,,,,Referral,,,,,,,,,,
0013F00000oUyRLQA0,,,Semprio,Corporate,,7159 Mary Hollow,Jasonland,KS,,USA,,,,"{""city"":""Jasonland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""7159 Mary Hollow""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRLQA0,Telecommunications,7866000,33,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUyRMQA0,,,Warrior Solutions,Corporate,,47071 Zhang Plain,North Meredith,HI,,USA,,,,"{""city"":""North Meredith"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""47071 Zhang Plain""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRMQA0,Financial Services,4209000,215,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-22,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUyRNQA0,,,AdExchange.com,Corporate,,27599 Cunningham Tunnel,Marvinbury,MN,,USA,,,,"{""city"":""Marvinbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""27599 Cunningham Tunnel""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRNQA0,Financial Services,4283000,149,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-22,,,,,,Social Media,,,,,,,,,,
0013F00000oUyROQA0,,,B2B-ERP,Corporate,,376 Swanson Flats,Lake Jonathanton,WA,,USA,,,,"{""city"":""Lake Jonathanton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""376 Swanson Flats""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyROQA0,Other,9914000,6,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUyRPQA0,,,Hablador,Corporate,,5914 George Ports,Port Zacharyville,HI,,USA,,,,"{""city"":""Port Zacharyville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""5914 George Ports""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRPQA0,Shipping,2251000,52,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-24,,,,,,Community,,,,,,,,,,
0013F00000oUyRQQA0,,,Enwisen,Corporate,,55360 Elizabeth Stravenue,Johnsonbury,WA,,USA,,,,"{""city"":""Johnsonbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""55360 Elizabeth Stravenue""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRQQA0,Biotechnology,3049000,148,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-18,,,,,,Community,,,,,,,,,,
0013F00000oUyRRQA0,,,Hoffmann Optimization,Corporate,,519 Atkins Gateway,Loveview,OR,,USA,,,,"{""city"":""Loveview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""519 Atkins Gateway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRRQA0,Banking,6284000,105,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-01-24,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUyRSQA0,,,Occidental Chemical Corp.,Corporate,,98669 Morrow Junction,Alexanderside,UT,,USA,,,,"{""city"":""Alexanderside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""98669 Morrow Junction""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRSQA0,Chemicals,3022000,114,,0053F00000D3CCQQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-20,,,,,,Website,,,,,,,,,,
0013F00000oUyRTQA0,,,Third Wave Technologies,Corporate,,23856 Jones Mountain,Medinamouth,OR,,USA,,,,"{""city"":""Medinamouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""23856 Jones Mountain""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRTQA0,Shipping,9810000,92,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUyRUQA0,,,Koch Industries,Corporate,,7209 Jessica Pine,Lake Laura,MI,,USA,,,,"{""city"":""Lake Laura"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""7209 Jessica Pine""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRUQA0,Technology,2506000,202,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUyRVQA0,,,Black & White Software,Corporate,,86226 Christine Junction,Lake Johnchester,WY,,USA,,,,"{""city"":""Lake Johnchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WY"",""street"":""86226 Christine Junction""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRVQA0,Machinery,7872000,126,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-22,,,,,,Data.com,,,,,,,,,,
0013F00000oUyRWQA0,,,Lightbulb Press,Corporate,,41897 Young Rapids,Jonesfurt,ID,,USA,,,,"{""city"":""Jonesfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""41897 Young Rapids""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRWQA0,Utilities,4715000,119,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-03,,,,,,Community,,,,,,,,,,
0013F00000oUyRXQA0,,,Thrivent Financial for Lutherans,Corporate,,278 Allen Neck,East Bethany,WY,,USA,,,,"{""city"":""East Bethany"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WY"",""street"":""278 Allen Neck""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRXQA0,Chemicals,6398000,160,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUyRYQA0,,,Vicarious Visions,Corporate,,072 Bass Cliff,Brandiside,HI,,USA,,,,"{""city"":""Brandiside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""072 Bass Cliff""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRYQA0,Education,7255000,144,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUyRZQA0,,,Strategic America,Corporate,,503 Oconnor Oval,Gonzalezhaven,MI,,USA,,,,"{""city"":""Gonzalezhaven"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""503 Oconnor Oval""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRZQA0,Agriculture,6560000,173,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-07,,,,,,Data.com,,,,,,,,,,
0013F00000oUyRaQAK,,,Tri-Coastal Design Group,Corporate,,615 Herrera Villages,Chelseastad,MI,,USA,,,,"{""city"":""Chelseastad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""615 Herrera Villages""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRaQAK,Not For Profit,7950000,194,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-02,,,,,,Website,,,,,,,,,,
0013F00000oUyRbQAK,,,Rex Wyon Inc,Corporate,,30969 Melanie Villages,Richardsonbury,OR,,USA,,,,"{""city"":""Richardsonbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OR"",""street"":""30969 Melanie Villages""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRbQAK,Utilities,3152000,20,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-24,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUyRcQAK,,,Kinzan,Corporate,,09613 Jeanette Lodge,North Douglasstad,AK,,USA,,,,"{""city"":""North Douglasstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""09613 Jeanette Lodge""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRcQAK,Not For Profit,6224000,134,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-21,,,,,,Community,,,,,,,,,,
0013F00000oUyRdQAK,,,Samson Investment Company,Corporate,,055 Harris Loop,Cherylbury,IL,,USA,,,,"{""city"":""Cherylbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IL"",""street"":""055 Harris Loop""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRdQAK,Electronics,2330000,171,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Cold Call,,,,,,,,,,
0013F00000oUyReQAK,,,AUTOSPORT  USA,Corporate,,6396 Sanchez Locks,Port Derrickland,SD,,USA,,,,"{""city"":""Port Derrickland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SD"",""street"":""6396 Sanchez Locks""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyReQAK,Retail,8577000,31,,0053F00000D3CCPQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUyRfQAK,,,InterOPS,Corporate,,27468 Garcia Drive,Lake Mark,WA,,USA,,,,"{""city"":""Lake Mark"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WA"",""street"":""27468 Garcia Drive""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRfQAK,Agriculture,2172000,102,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-02-16,,,,,,Community,,,,,,,,,,
0013F00000oUyRgQAK,,,USHistoryQuarterly,Corporate,,62861 Webster Flat,Jonathanfort,HI,,USA,,,,"{""city"":""Jonathanfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""62861 Webster Flat""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRgQAK,Biotechnology,9878000,56,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-18,,,,,,Partner,,,,,,,,,,
0013F00000oUyRhQAK,,,Executive Greetings,Corporate,,6253 Rodriguez Oval,Josephside,NV,,USA,,,,"{""city"":""Josephside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""6253 Rodriguez Oval""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRhQAK,Shipping,8254000,20,,0053F00000D3CCOQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,,,,,,,Referral,,,,,,,,,,
0013F00000oUyRiQAK,,,Day  s Molding & Machinery,Corporate,,3580 Evan Crossing,North Jason,WI,,USA,,,,"{""city"":""North Jason"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""3580 Evan Crossing""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUyRiQAK,Environmental,8197000,82,,0053F00000D3CCNQA3,2023-04-05T12:19:32.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,0053F00000D31WiQAJ,2023-04-06T22:18:07.000+0000,2023-03-17,,,,,,Website,,,,,,,,,,
