Id,WhoId,WhatId,WhoCount,WhatCount,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype,DB_Days__c,external_id__c
00T8c00003S69WzEAJ,,0018c00002GzxPYAAZ,0,1,Needs document from Prospect,2021-08-01,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPYAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,8,
00T8c00003S69X2EAJ,,0018c00002GzxQ0AAJ,0,1,Send Thank You,2021-07-27,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ0AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,3,
00T8c00003S69X3EAJ,,0018c00002GzxQ9AAJ,0,1,Cold Call,2021-08-11,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ9AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,18,
00T8c00003S69X4EAJ,,0018c00002GzxQ9AAJ,0,1,Negotiate Terms,2021-08-12,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ9AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,19,
00T8c00003S69X5EAJ,,0018c00002GzxQ3AAJ,0,1,Product demo with team,2021-07-27,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ3AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,3,
00T8c00003S69X8EAJ,,0018c00002GzxPEAAZ,0,1,Sales Presentation Follow Up,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPEAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69X9EAJ,,0018c00002GzxPHAAZ,0,1,Needs document from Prospect,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69XAEAZ,,0018c00002GzxPRAAZ,0,1,Touch base,2021-07-26,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPRAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,2,
00T8c00003S69XBEAZ,,0018c00002GzxPQAAZ,0,1,Work on RFP,2021-07-30,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPQAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,6,
00T8c00003S69XCEAZ,,0018c00002GzxPQAAZ,0,1,Deal Discussion,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPQAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69XDEAZ,,0018c00002GzxPRAAZ,0,1,Call decision maker,2021-08-19,Waiting on someone else,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPRAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,26,
00T8c00003S69XFEAZ,,0018c00002GzxPlAAJ,0,1,Call for update,2021-07-27,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPlAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,3,
00T8c00003S69XGEAZ,,0018c00002GzxPHAAZ,0,1,Negotiate Terms,2021-08-08,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,15,
00T8c00003S69XHEAZ,,0018c00002GzxPHAAZ,0,1,Send new pricing,2021-08-10,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,17,
00T8c00003S69XJEAZ,,0018c00002GzxQ9AAJ,0,1,Look into next release,2021-08-07,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ9AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,14,
00T8c00003S69XLEAZ,,0018c00002GzxPFAAZ,0,1,Quick Call,2021-08-07,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPFAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,14,
00T8c00003S69XMEAZ,,0018c00002GzxPDAAZ,0,1,Needs document from Prospect,2021-08-09,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPDAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,16,
00T8c00003S69XNEAZ,,0018c00002GzxPDAAZ,0,1,Deal Discussion,2021-08-10,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPDAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,17,
00T8c00003S69XOEAZ,,0018c00002GzxQ0AAJ,0,1,Touch base,2021-08-10,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ0AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,17,
00T8c00003S69XPEAZ,,0018c00002GzxPsAAJ,0,1,Travel time,2021-07-25,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPsAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,1,
00T8c00003S69XQEAZ,,0018c00002GzxPsAAJ,0,1,Finalize Contract,2021-08-14,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPsAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,21,
00T8c00003S69XSEAZ,,0018c00002GzxQ0AAJ,0,1,Called decision maker,2021-08-07,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ0AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,14,
00T8c00003S69XTEAZ,,0018c00002GzxQ0AAJ,0,1,Call for update,2021-08-10,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ0AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,17,
00T8c00003S69XXEAZ,,0018c00002GzxPSAAZ,0,1,Call connect,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69XYEAZ,,0018c00002GzxPSAAZ,0,1,Discovery call at 11AM,2021-08-20,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,27,
00T8c00003S69XbEAJ,,0018c00002GzxPxAAJ,0,1,Qualification notes,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPxAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69XcEAJ,,0018c00002GzxPeAAJ,0,1,Travel time,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPeAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69XdEAJ,,0018c00002GzxPeAAJ,0,1,Discovery call,2021-08-17,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPeAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,24,
00T8c00003S69XeEAJ,,0018c00002GzxPjAAJ,0,1,Called decision maker,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPjAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69XfEAJ,,0018c00002GzxPjAAJ,0,1,Sales Presentation Today,2021-08-15,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPjAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,22,
00T8c00003S69XhEAJ,,0018c00002GzxPkAAJ,0,1,Manager deal update,2021-08-19,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPkAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,26,
00T8c00003S69XiEAJ,,0018c00002GzxPSAAZ,0,1,Work on RFP,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69XjEAJ,,0018c00002GzxPSAAZ,0,1,1st Call,2021-08-15,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,22,
00T8c00003S69XkEAJ,,0018c00002GzxPgAAJ,0,1,Negotiate Terms,2021-08-12,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPgAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,19,
00T8c00003S69XlEAJ,,0018c00002GzxPgAAJ,0,1,Call - Initial Discussion,2021-08-13,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPgAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,20,
00T8c00003S69XmEAJ,,0018c00002GzxPxAAJ,0,1,Discovery notes,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPxAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69XoEAJ,,0018c00002GzxPSAAZ,0,1,Check in,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69XpEAJ,,0018c00002GzxPSAAZ,0,1,Demo,2021-08-13,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPSAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,20,
00T8c00003S69XqEAJ,,0018c00002GzxPjAAJ,0,1,Notes from discussion,2021-08-14,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPjAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,21,
00T8c00003S69XrEAJ,,0018c00002GzxPjAAJ,0,1,Needs document from Prospect,2021-08-15,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPjAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,22,
00T8c00003S69XsEAJ,,0018c00002GzxQ6AAJ,0,1,Deal Discussion,2021-08-18,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ6AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,25,
00T8c00003S69XvEAJ,,0018c00002GzxPHAAZ,0,1,Finalize Contract,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69XwEAJ,,0018c00002GzxPHAAZ,0,1,Sales Presentation Follow Up,2021-07-31,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,7,
00T8c00003S69XxEAJ,,0018c00002GzxQ7AAJ,0,1,Needs list from Prospect,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ7AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69Y0EAJ,,0018c00002GzxPKAAZ,0,1,Manager deal update,2021-07-28,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPKAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,4,
00T8c00003S69Y1EAJ,,0018c00002GzxPKAAZ,0,1,Cold Call,2021-08-04,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPKAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,11,
00T8c00003S69Y2EAJ,,0018c00002GzxPKAAZ,0,1,Prep Sales Presentation,2021-08-06,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPKAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,13,
00T8c00003S69Y3EAJ,,0018c00002GzxPHAAZ,0,1,Work on RFP,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69Y4EAJ,,0018c00002GzxPHAAZ,0,1,Sales Presentation Today,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69Y5EAJ,,0018c00002GzxQ7AAJ,0,1,Demo,2021-07-27,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ7AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,3,
00T8c00003S69Y6EAJ,,0018c00002GzxPHAAZ,0,1,2nd Call,2021-07-26,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,2,
00T8c00003S69Y7EAJ,,0018c00002GzxPHAAZ,0,1,Look into next release,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69Y8EAJ,,0018c00002GzxPHAAZ,0,1,Travel time,2021-08-04,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPHAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,11,
00T8c00003S69YAEAZ,,0018c00002GzxPlAAJ,0,1,Qualification notes,2021-07-27,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPlAAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,3,
00T8c00003S69YBEAZ,,0018c00002GzxQ1AAJ,0,1,Connect,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ1AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69YEEAZ,,0018c00002GzxPEAAZ,0,1,Sales Presentation Today,2021-08-02,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPEAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,9,
00T8c00003S69YLEAZ,,0018c00002GzxQ2AAJ,0,1,Follow up on status,2021-08-21,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxQ2AAJ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,28,
00T8c00003S69YOEAZ,,0018c00002GzxPKAAZ,0,1,Discovery call request,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPKAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69YPEAZ,,0018c00002GzxPEAAZ,0,1,Needs document from Prospect,2021-07-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPEAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,
00T8c00003S69YQEAZ,,0018c00002GzxPYAAZ,0,1,Discovery notes,2021-08-29,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPYAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,36,
00T8c00003S69YSEAZ,,0018c00002GzxPYAAZ,0,1,Left Voicemail: Update,2021-07-28,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPYAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,4,
00T8c00003S69YVEAZ,,0018c00002GzxPYAAZ,0,1,New notes,2021-07-26,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPYAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,2,
00T8c00003S69YWEAZ,,0018c00002GzxPYAAZ,0,1,Call - Initial Discussion,2021-07-30,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPYAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,6,
00T8c00003S69YXEAZ,,0018c00002GzxPQAAZ,0,1,Left voicemail,2021-07-26,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPQAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,2,
00T8c00003S69YYEAZ,,0018c00002GzxPQAAZ,0,1,Look into next release,2021-08-08,Not Started,Normal,,0058c00000BTQK6AAP,,,,0018c00002GzxPQAAZ,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,15,
00T8c00003S69YcEAJ,,,0,0,Send new statement,2021-07-29,Not Started,Normal,,0058c00000BxzHjAAJ,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,5,Task.005
00T8c00003S69YdEAJ,,,0,0,Review Marketing Strategy,2021-07-28,Not Started,Normal,,0058c00000BxzHjAAJ,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,4,Task.003
00T8c00003S69YiEAJ,,,0,0,Your customer has opened a Case,2021-08-04,Not Started,Normal,,0058c00000BxzHjAAJ,,,,,,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,0058c00000BTQK6AAP,2022-03-29T17:59:16.000+0000,,0,,,,,,,,,,,,,,,,,,Task,11,
