Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask
0063F00000S5z3gQAB,,0013F00000oUySVQA0,Barra 43,,Closed Lost,150000,0,2021-11-12,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,4,2021,2021 4,,,,
0063F00000S5z3iQAB,,0013F00000oUySWQA0,Independent Technology Group 55,,Closed Won,14000,100,2020-08-02,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,3,2020,2020 3,,,,
0063F00000S5z3kQAB,,0013F00000oUySYQA0,Strategic Management Group 91,,Closed Lost,250000,0,2021-02-10,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,1,2021,2021 1,,,,
0063F00000S5z3mQAB,,0013F00000oUySZQA0,Storage Networks Corporation 100,,Closed Lost,25000,0,2020-11-02,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,4,2020,2020 4,,,,
0063F00000S5z3pQAB,,0013F00000oUyScQAK,Prizmalite Industries 135,,Closed Lost,14754,0,2020-11-09,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,4,2020,2020 4,,,,
0063F00000S5z3qQAB,,0013F00000oUyScQAK,Prizmalite Industries 138,,Closed Lost,125000,0,2021-06-04,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,2,2021,2021 2,,,,
0063F00000S5z3sQAB,,0013F00000oUySdQAK,Sunroom Creations 213,,Closed Lost,232522,0,2021-07-20,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,3,2021,2021 3,,,,
0063F00000S5z3tQAB,,0013F00000oUySeQAK,Dominion Marine Media 244,,Closed Won,76744,100,2020-12-02,Existing Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,4,2020,2020 4,,,,
0063F00000S5z3vQAB,,0013F00000oUySeQAK,Dominion Marine Media 254,,Discovery,11000,0,2022-06-02,Add-On Business,,Reseller,,,Pipeline,Pipeline,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,2,2022,2022 2,,,,
0063F00000S5z3zQAB,,0013F00000oUyShQAK,Savatar Inc 117,,Negotiation,129,0,2022-05-30,Existing Business,,Reseller,,,Forecast,Commit,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,2,2022,2022 2,,,,
0063F00000S5z42QAB,,0013F00000oUySjQAK,Strategic Alliances 158,,Closed Lost,400000,0,2021-05-26,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:50.000+0000,,2,2021,2021 2,,,,
0063F00000S5z4BQAR,,0013F00000oUySnQAK,US Bank Home Mortgage 233,,Closed Lost,101000,0,2020-12-02,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4CQAR,,0013F00000oUySoQAK,IBM Software / Rational 238,,Closed Lost,0,0,2021-11-13,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z4FQAR,,0013F00000oUySqQAK,IncentOne 253,,Closed Won,87250,100,2021-02-21,Existing Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z4IQAR,,0013F00000oUySsQAK,Microvision 26,,Closed Lost,19570,0,2022-01-27,New Business,,Other,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2022,2022 1,,,,
0063F00000S5z4KQAR,,0013F00000oUySuQAK,Thomas Industries 60,,Closed Lost,29000,0,2021-04-08,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z4OQAR,,0013F00000oUySyQAK,"NCI Building Systems, Inc 118",,Closed Won,31002,100,2020-08-28,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
0063F00000S5z4RQAR,,0013F00000oUySyQAK,"NCI Building Systems, Inc 129",,Closed Lost,40000,0,2020-11-25,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4UQAR,,0013F00000oUyT0QAK,Good Source Solutions Inc 174,,Closed Lost,2332,0,2021-12-26,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z4VQAR,,0013F00000oUyT1QAK,Occidental Petroleum Corporation-HQ 197,,Closed Won,20000,100,2020-10-24,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4aQAB,,0013F00000oUyT4QAK,Crowe Chizek & Co 252,,Closed Lost,4336,0,2021-07-28,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z4bQAB,,0013F00000oUyT4QAK,Crowe Chizek & Co 5,,Closed Won,34002,100,2021-05-17,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z4gQAB,,0013F00000oUyT9QAK,Fujitsu Ten Corp. Of America 94,,Closed Lost,50000,0,2021-02-27,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z4hQAB,,0013F00000oUyTAQA0,Valeant Pharmaceuticals International US 125,,Closed Lost,200000,0,2021-01-27,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z4jQAB,,0013F00000oUyTBQA0,Control Components NW 149,,Closed Lost,300000,0,2020-11-08,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4kQAB,,0013F00000oUyTCQA0,Strategic Technology Partners 154,,Closed Lost,263157,0,2021-07-17,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z4lQAB,,0013F00000oUyTDQA0,Yeti Cycles 173,,Closed Lost,31002,0,2021-09-15,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,1,
0063F00000S5z4nQAB,,0013F00000oUyTFQA0,big planet 219,,Closed Lost,10000,0,2020-10-22,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4pQAB,,0013F00000oUyTHQA0,Cysive 16,,Closed Lost,20000,0,2021-05-27,Add-On Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z4rQAB,,0013F00000oUyTJQA0,ChyronHego 46,,Closed Won,10000,100,2021-05-04,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,1,
0063F00000S5z4tQAB,,0013F00000oUyTLQA0,Eight In One Pet Products 72,,Closed Won,19078,100,2020-10-05,New Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4uQAB,,0013F00000oUyTMQA0,The Gallery Group 83,,Closed Lost,31002,0,2021-12-10,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z4xQAB,,0013F00000oUyTPQA0,Pilot Logistic Services 113,,Closed Lost,100000,0,2020-12-03,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z4zQAB,,0013F00000oUyTQQA0,Myers Mortgage Services 145,,Closed Lost,500000,0,2022-03-01,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2022,2022 1,,,,
0063F00000S5z50QAB,,0013F00000oUyTRQA0,Bits & Byte Technologies Inc 148,,Closed Lost,60000,0,2021-11-27,Existing Business,,Telesales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z52QAB,,0013F00000oUyTSQA0,GuesTV 161,,Closed Lost,19296,0,2020-08-27,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
0063F00000S5z55QAB,,0013F00000oUyTVQA0,Trigent Software 5,,Closed Lost,100000,0,2021-03-18,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z57QAB,,0013F00000oUyTXQA0,Red Swoosh 51,,Closed Lost,5000,0,2021-08-15,New Business / Add-on,,Telesales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z5AQAR,,0013F00000oUyTZQA0,Redcart Technologies 78,,Negotiation,500000,0,2022-05-17,New Business / Add-on,,Fields Sales,,,Forecast,Commit,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2022,2022 2,,,,
0063F00000S5z5DQAR,,0013F00000oUyTcQAK,dockside.net 146,,Closed Lost,4462,0,2021-11-15,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z5GQAR,,0013F00000oUyTfQAK,Enerdynamics 236,,Closed Lost,5900,0,2020-11-12,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5IQAR,,0013F00000oUyThQAK,Celanese Chemicals 10,,Closed Lost,27600,0,2021-08-11,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z5MQAR,,0013F00000oUyTlQAK,Marsha J Patterson Consulting 105,,Closed Lost,50000,0,2021-08-17,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z5OQAR,,0013F00000oUyTmQAK,JusticeTrax INC 115,,Closed Lost,150000,0,2021-11-19,New Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z5PQAR,,0013F00000oUyTmQAK,JusticeTrax INC 118,,Closed Lost,232558,0,2020-12-06,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5QQAR,,0013F00000oUyTnQAK,Medtuity 129,,Closed Lost,7500,0,2021-06-01,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z5WQAR,,0013F00000oUyTqQAK,iTendo 198,,Closed Lost,174418,0,2020-12-31,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5YQAR,,0013F00000oUyTqQAK,iTendo 206,,Closed Won,5460,100,2020-11-16,New Business,,Fields Sales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5cQAB,,0013F00000oUyTuQAK,AAR Corp. 60,,Closed Lost,90000,0,2021-08-14,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z5gQAB,,0013F00000oUyTxQAK,Mindshare 118,,Closed Lost,50000,0,2021-10-16,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2021,2021 4,,,,
0063F00000S5z5iQAB,,0013F00000oUyTyQAK,Herman Miller Workplace 190,,Closed Won,34883,100,2020-07-14,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
0063F00000S5z5kQAB,,0013F00000oUyU0QAK,Tutopia.com 220,,Closed Won,20000,100,2021-09-06,Existing Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2021,2021 3,,,,
0063F00000S5z5nQAB,,0013F00000oUyU3QAK,Array 62,,Closed Lost,103000,0,2020-10-28,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5oQAB,,0013F00000oUyU4QAK,Sprint Business Solutions 76,,Closed Lost,110000,0,2020-11-23,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z5sQAB,,0013F00000oUyU7QAK,Transend Medical 118,,Closed Lost,15501,0,2021-02-22,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z5wQAB,,0013F00000oUyUBQA0,S & S Enterprises Group 194,,Closed Lost,5000,0,2020-08-30,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
0063F00000S5z5yQAB,,0013F00000oUyUCQA0,Atcom Security Solutions 206,,Closed Lost,10000,0,2020-12-08,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z60QAB,,0013F00000oUyUCQA0,Atcom Security Solutions 212,,Closed Lost,10000,0,2020-12-10,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z61QAB,,0013F00000oUyUDQA0,Real Call Inc 223,,Closed Lost,11627,0,2020-12-01,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z62QAB,,0013F00000oUyUEQA0,PRC Inc 238,,Closed Lost,250000,0,2022-01-25,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2022,2022 1,,,,
0063F00000S5z67QAB,,0013F00000oUyUIQA0,E Realty Inc 78,,Closed Lost,200000,0,2022-01-18,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2022,2022 1,,,,
0063F00000S5z68QAB,,0013F00000oUyUIQA0,E Realty Inc 81,,Closed Lost,40000,0,2020-11-13,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z6IQAR,,0013F00000oUyUOQA0,Ten Dots 207,,Closed Lost,55000,0,2020-11-29,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,4,2020,2020 4,,,,
0063F00000S5z6JQAR,,0013F00000oUyUPQA0,Freescale Semiconductor 245,,Closed Lost,50000,0,2021-06-29,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z6KQAR,,0013F00000oUyUQQA0,Infinity Commerce Corporation 254,,Closed Won,9600,100,2021-02-26,Existing Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2021,2021 1,,,,
0063F00000S5z6MQAR,,0013F00000oUyURQA0,Supplyman 20,,Discovery,25000,0,2022-05-27,Existing Business,,Reseller,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2022,2022 2,,,,
0063F00000S5z6SQAR,,0013F00000oUyUVQA0,Marketing Outcomes 131,,Closed Lost,90000,0,2021-06-10,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2021,2021 2,,,,
0063F00000S5z6UQAR,,0013F00000oUyUXQA0,Boiler Room 149,,Closed Won,18000,100,2020-09-23,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
0063F00000S5z6VQAR,,0013F00000oUyUYQA0,SkyTel 154,,Negotiation,250001,0,2022-05-27,New Business,,Fields Sales,,,Forecast,Commit,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2022,2022 2,,,,
0063F00000S5z6aQAB,,0013F00000oUyUcQAK,Mid-States Distributing 223,,Proposal/Quote,70006,0,2022-06-06,New Business,,Reseller,,,Pipeline,Pipeline,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,2,2022,2022 2,,,,
0063F00000S5z6bQAB,,0013F00000oUyUdQAK,Bridgehead Group Ltd Inc 230,,Closed Lost,149000,0,2022-02-06,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,1,2022,2022 1,,,,
0063F00000S5z6cQAB,,0013F00000oUyUdQAK,Bridgehead Group Ltd Inc 233,,Closed Lost,10000,0,2020-09-10,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:54.000+0000,,3,2020,2020 3,,,,
