Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ProductId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,IsVisibleInSelfService,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,IsClosedOnCreate,IsSelfServiceClosed,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,MilestoneStatus
5003F0000091La9QAE,,00001254,,0013F00000oUz6kQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Security Token,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaAQAU,,00001255,,0013F00000oUyzZQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,How do I enable automatic payment?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaBQAU,,00001256,,0013F00000oUyoCQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Clarification of charges on my bill,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaOQAU,,00001269,,0013F00000oUyT6QAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Troubleshooting issues with the product,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaPQAU,,00001270,,0013F00000oUyfKQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Can't understand installation instructions,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaQQAU,,00001271,,0013F00000oUyslQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Is my personal information safe?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaCQAU,,00001257,,0013F00000oUz5kQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue - Advanced,On Hold,,,1,Need information,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaDQAU,,00001258,,0013F00000oUyo6QAC,,,,,01m3F000000IpppQAC,,,,,,General,Escalated,,,1,Shipping container appears damaged,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaEQAU,,00001259,,0013F00000oUymtQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,Can I access your community from my mobile device?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaFQAU,,00001260,,0013F00000oUzIHQA0,,,,,01m3F000000IpppQAC,,,,,,General,Waiting on Customer,,,1,Facebook Message from: Larry Baxter,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaGQAU,,00001261,,0013F00000oUyalQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Changing my password,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaHQAU,,00001262,,0013F00000oUyrOQAS,,,,,01m3F000000IpppQAC,,,,,,Billing Issue,Closed,,,1,Billing Issue address,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaIQAU,,00001263,,0013F00000oUycaQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Escalated,,,1,Storage space,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaJQAU,,00001264,,0013F00000oUyX1QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Where do I send my check?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaKQAU,,00001265,,0013F00000oUyWfQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Billing address change,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaLQAU,,00001266,,0013F00000oUyc9QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Does your app work on my mobile device?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaMQAU,,00001267,,0013F00000oUz39QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Need guidance getting started with my installation,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaNQAU,,00001268,,0013F00000oUypEQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I change my communication preferences?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaSQAU,,00001273,,0013F00000oUyZdQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,I need to pay my invoice.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaTQAU,,00001274,,0013F00000oUzFZQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Setup Instructions are missing,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaUQAU,,00001275,,0013F00000oUyh5QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Product manual is missing,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaVQAU,,00001276,,0013F00000oUyxtQAC,,,,,01m3F000000IpppQAC,,,,,,Installation,Closed,,,1,Change of Address,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaWQAU,,00001277,,0013F00000oUyz7QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,How do I get started with your service?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaXQAU,,00001278,,0013F00000oUyT7QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,"Product damaged, mishandled during shipping.",Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaYQAU,,00001279,,0013F00000oUz3CQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,How do I upgrade?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaZQAU,,00001280,,0013F00000oUyekQAC,,,,,01m3F000000IpppQAC,,,,,,General,New,,,1,How can I request a new feature?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaaQAE,,00001281,,0013F00000oUyxKQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Was our last payment correct?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LabQAE,,00001282,,0013F00000oUywtQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Items missing from shipment.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LacQAE,,00001283,,0013F00000oUyoZQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,how is your data secured?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LadQAE,,00001284,,0013F00000oUyXwQAK,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Email issues,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaeQAE,,00001285,,0013F00000oUz7BQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issues upgrading to latest version,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LafQAE,,00001286,,0013F00000oUyinQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,Customer would like to upgrade,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaRQAU,,00001272,,0013F00000oUytBQAS,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,What does your service contract cover?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LagQAE,,00001287,,0013F00000oUyUKQA0,,,,,01m3F000000IpppQAC,,,,,,Installation,Closed,,,1,Inquiry about Global Fund,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LahQAE,,00001288,,0013F00000oUyfKQAS,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,I have a product suggestion.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LasQAE,,00001299,,0013F00000oUyvbQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,I have a question about my bill,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LatQAE,,00001300,,0013F00000oUzCvQAK,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Monitor rebooting overnight,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LauQAE,,00001301,,0013F00000oUyoCQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Configuration is broken,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LavQAE,,00001302,,0013F00000oUyk2QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issue with remote control,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaiQAE,,00001289,,0013F00000oUz3MQAS,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Question about taxes on my order.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LajQAE,,00001290,,0013F00000oUzJOQA0,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,What does your service contract cover?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LakQAE,,00001291,,0013F00000oUyd2QAC,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $45K*,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LalQAE,,00001292,,0013F00000oUynMQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Customer called to make a payment,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LamQAE,,00001293,,0013F00000oUz8DQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Need additional product information,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LanQAE,,00001294,,0013F00000oUyshQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Question about my last billing statement,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaoQAE,,00001295,,0013F00000oUyY5QAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Assembly instruction help,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LapQAE,,00001296,,0013F00000oUyQdQAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,How do I obtain your annual report?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaqQAE,,00001297,,0013F00000oUyxhQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I change my password?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LarQAE,,00001298,,0013F00000oUyYnQAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Where do I submit a product suggestion?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LawQAE,,00001303,,0013F00000oUyZVQA0,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $20K,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LaxQAE,,00001304,,0013F00000oUyZdQAK,,,,,01m3F000000IpppQAC,,,,,,Billing Issue,Escalated,,,1,Where do I send my check?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LayQAE,,00001305,,0013F00000oUyf8QAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,New,,,1,How do I extend my product warranty?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091LazQAE,,00001306,,0013F00000oUyT7QAK,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Escalated,,,1,Email troubleshooting,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb0QAE,,00001307,,0013F00000oUz1lQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,I have a question about my contract.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb1QAE,,00001308,,0013F00000oUyz4QAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Initiating return process.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb2QAE,,00001309,,0013F00000oUylsQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,I have a product suggestion.,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb3QAE,,00001310,,0013F00000oUyZ3QAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Expediting my order?,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb4QAE,,00001311,,0013F00000oUzIHQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Customer lost product manual and needs replacement,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb5QAE,,00001312,,0013F00000oUyd3QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Can't get into my account,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
5003F0000091Lb6QAE,,00001313,,0013F00000oUzBZQA0,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Product setup issues,Medium,,1,2022-04-05T12:49:24.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:24.000+0000,,,,,,,
